Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.502120606444694,0.563508504143044,0.545853632421436,0.608865795125326,0.608865795125326,0.999048353047616,0.797465409004277,0.809363741184338,0.303491171584716,0.781610395647315,0.0001653601862857,107000000.0,0.46869647635104,0.001071107110711,0.295880149812734,0.185200792212718,0.185200792212718,0.185200792212718,0.222842015694431,0.324892127042513,0.041260190268766,0.112042993241593,0.182646682232432,0.0221322409706458,0.848090189548197,0.689417232258334,0.689417232258334,0.217588622793928,6720000000.0,0.0004563158318435,0.263987380624908,0.382558399463507,0.0166988558538039,0.0143832651059843,0.630916357310174,0.0046535168112056,0.0996765123802038,0.900323487619796,0.0054342420038019,0.370670546632281,0.0053658477137564,0.112055628837103,0.181652967347862,0.401792281320377,0.191904047976012,0.0008379576557475,0.0075408702186433,0.0002245108100521,0.0003684144034145,0.0404838709677419,0.0299164255394151,0.400680672078877,0.0103223957379624,0.855304512611801,0.552129742022005,0.59773092643888,0.13360493953662,0.0149023469356967,0.0104250347043708,0.0676770771328813,0.354695223808423,0.277064873052823,0.0049893844975482,0.634136151032032,0.738453724600844,0.328875992726653,0.0,0.937669899147271,0.0022987181352657,0.0437922609862891,0.0001187359379074,0.0001145037933151,0.593972721718531,7670000000.0,0.67157220873659,0.262170882467821,0.634136151032032,0.328875992726653,0.110933233663468,0.64272994599033,0.459224245244123,0.610519140070258,0.314538153172955,0.0175679084788069,0,0.813580403299354,0.000886673592217,0.624017467281399,0.608863791952954,0.841274521947495,0.278154235737719,0.0268622864067066,0.565476168190819,1,0.0381052124741259
0,0.523082923024424,0.563344962930659,0.572353980405803,0.62094437798181,0.62094437798181,0.999101735865974,0.797474816155898,0.80937116243317,0.303395700514746,0.781642255376926,0.0003056272533939,0.0,0.471281548023452,0.0007500750075007,0.28100010122482,0.178753529139101,0.178753529139101,0.178753529139101,0.225772903469793,0.331470609040108,0.0327147329733654,0.116684309095351,0.181064999623409,0.0221050122883849,0.848090354243415,0.689434659937505,0.689434659937505,0.217604766659242,6430000000.0,0.0004535958041901,0.26394231142815,0.386861517827205,0.007109494198146,0.0050687035472814,0.631849563704607,0.0084224733036048,0.141941530368534,0.858058469631466,0.0050353556930467,0.375735601666805,0.0056595495758993,0.116704935919358,0.180122162732826,0.39947590039428,0.131934032983508,0.0013289643208586,0.0047596886647852,0.000128210003017,0.0001081791780046,0.0367741935483871,0.0065978291203384,0.395038556342009,0.0077808394785858,0.764547579743336,0.24245757112442,0.318155893199506,0.0513904535216174,0.0052902557072707,0.0032513758992362,0.083577916623914,0.357326769789729,0.277811069328758,0.0050513337176799,0.554221508131067,0.733028923811299,0.330416347192852,0.0179079946382758,0.937543556605271,0.0022707990141987,0.058327856731166,8780000000.0,6960000000.0,0.593925688436832,4220000000.0,0.671576197962936,0.626178519118108,0.554221508131067,0.330416347192852,0.121344485536503,0.649071686800478,0.460375884237817,0.641302798285366,0.315666111035343,0.0406862953931031,0,0.809900025793642,0.0016752114957129,0.623711014215612,0.620940726614139,0.841281669746899,0.280887572960498,0.0271695519446991,0.566486947320132,1,0.0258293052472918
0,0.493345683225272,0.550534234627126,0.539804058033085,0.610206258377895,0.610206258377895,0.999022817110695,0.797428610440583,0.809341217043145,0.303480295133707,0.781601693870946,0.0002124242393055,0.0,0.46026857233923,0.0006550655065506,0.250126531025407,0.185411487084404,0.185411487084404,0.185411487084404,0.219532948851281,0.312301053971847,0.0309451427015745,0.104144613630812,0.175340814943135,0.0220896517084908,0.847995489797931,0.689697806351477,0.689636751766832,0.217599291350348,7210000000.0,0.0004491539241689,0.26404721386888,0.371837859990313,0.0053129319409299,0.0044055611631879,0.633996109642334,0.0192286998787149,0.20110650905463,0.79889349094537,0.0050297383593342,0.388924427902649,0.0053658477137564,0.104157506473203,0.17436844883493,0.40018461381817,0.0719640179910045,0.0009759264707374,0.0064794613542142,0.0001503744744775,8620000000.0,0.032258064516129,0.0141680008225254,0.394868953664548,0.021688174610806,0.736628546483472,0.419257559732618,0.447963129590616,0.0998626798716401,0.0048801928181661,0.0034215819092878,0.154735300008426,0.338171621417412,0.276515318400332,0.0014749955580855,0.733957296816041,0.730144408184004,0.338820377218321,0.010178969917791,0.939119704270878,0.0022594421106113,0.0225617309021248,0.00026081443129,0.0002497808113696,0.593893453350184,0.0001571179863992,0.671522374214387,0.424469763532501,0.733957296816041,0.338820377218321,0.124274553544142,0.601877718977143,0.454032447018203,0.548582209167449,0.302722318690653,0.0537930903249886,0,0.799841684452634,0.0188585310063337,0.623535630184973,0.610202119580001,0.840598890749099,0.288724026813852,0.0287586332854848,0.568436517701161,1,0.0171251373185928
0,0.505630575732462,0.559747056258177,0.549172867926549,0.60456334049208,0.60456334049208,0.999030789869281,0.797414638053616,0.809331582439398,0.303439448017694,0.781582886805889,0.0001140175829914,815000000.0,0.46371421621667,0.0008010801080108,0.244255491446503,0.172516960937171,0.172516960937171,0.172516960937171,0.218492956414862,0.324644549763033,0.0496090264228565,0.111391580490188,0.176093997137908,0.0220872180363676,0.848027323030753,0.68936919072552,0.68936919072552,0.217580944088001,6000000000.0,0.0004553176565579,0.263970285412344,0.385641369546589,0.0055300919497911,0.00420218918086,0.633433788578239,0.0150913285731221,0.184660035674336,0.815339964325664,0.0049774304152091,0.385539150448574,0.0053658477137564,0.111404237301936,0.175152703416032,0.40864094487978,0.160419790104948,0.0007060757002424,0.0089481122207183,0.0001465530138808,0.0001535690429017,0.0570967741935484,0.0241440594568394,0.397571289658759,0.020451927949162,0.741778104049764,0.35218295001917,0.447641680722362,0.0086393366342862,0.004254190137295,0.0003076468426856,0.148863536116538,0.346046216640025,0.275231457383667,0.003649804469012,0.768376915091489,0.730963512523526,0.336572430326596,0.0096736935365059,0.93296618823123,0.0022680401523398,0.0300030875201421,0.0001003075568034,8180000000.0,0.593908964113054,569000000.0,0.671569910269329,0.561131281739441,0.768376915091489,0.336572430326596,0.121763041212354,0.638240961832844,0.458623699956061,0.596663579926555,0.313410109325631,0.0517833863733011,0,0.802637950812378,0.0007170984412459,0.623489272101257,0.604564300127776,0.840860318613959,0.285723769578705,0.0285203017680739,0.568285889415869,1,0.0189981101778913
0,0.46955589138595,0.527202354993458,0.522511911772579,0.619402124562187,0.619524640020756,0.999045117725291,0.797269933927211,0.809203207854337,0.303156660291455,0.7815073778432,0.0003396243826023,165000000.0,0.464326514179311,0.0006760676067606,0.0,0.159538156841262,0.159538156841262,0.159538156841262,0.212442091330245,0.319657635990663,0.0079404691682925,0.0982818988681703,0.166754537922724,0.0221636890714578,0.848444307794469,0.689603339097163,0.689603339097163,0.21762195249243,6400000000.0,0.000432808803866,0.26434404892339,0.379736224432771,0.0039475695863663,0.002901481870573,0.617627840714511,0.0099316973527024,0.154215920428092,0.845784079571908,0.0052339367823595,0.37809981591785,0.0066728819342887,0.09830312505089,0.165794434808838,0.396796454557268,0.0464767616191904,0.0008724498594949,0.0072471255288898,8330000000.0,6430000000.0,0.0190322580645161,0.009329788640336,0.394552361999955,0.0187276164335005,0.732740420864456,0.0954866457278361,0.13119468706484,0.0141886825126497,0.0028648996022141,0.0012110417308458,0.0618289177429289,0.34403420739706,0.276667209173084,0.0031516348605918,0.373856584722936,0.730386435487684,0.32958470774727,0.0455951060292169,0.921157400283521,0.0021838417900071,0.028967960582601,0.0001102851103033,8390000000.0,0.593874167503263,3340000000.0,0.671571665624403,0.371978607127706,0.373856584722936,0.32958470774727,0.123163288875764,0.642581730556349,0.459216954384753,0.581453526149078,0.314498719284906,0.0711731712247925,0,0.788125640198415,0.0053759036818032,0.623539897752221,0.619402912424155,0.839285131784148,0.281981864383029,0.0257487295645182,0.198631789774405,1,0.0234913559928311
0,0.52371666747916,0.561546009594418,0.568178167996145,0.626414332867294,0.626414332867294,0.999133049164189,0.797526140468418,0.809396160323973,0.303420112104789,0.781671027379438,0.000362173498914,866000000.0,0.471050049067713,0.0007980798079807,0.353983196679826,0.179427752728499,0.179427752728499,0.179427752728499,0.22388200813085,0.326837377095565,0.019873859975498,0.111147300708411,0.180387135648113,0.0220864910953438,0.848061967846223,0.689385406546206,0.689385406546206,0.217593504114766,6410000000.0,0.0004458849001083,0.263974170687927,0.384197682649678,0.004952246638856,0.0042608301818993,0.631300941082999,0.0041091018521051,0.0916044381292137,0.908395561870786,0.0050563789815946,0.372056195382066,0.0053658477137564,0.111159965476249,0.17941331724606,0.39627530234197,0.104947526236882,0.0011747638805758,0.0053813344035659,0.0003326581449369,8850000000.0,0.0254838709677419,0.008007872743563,0.396531059903666,0.0113116946521513,0.739914837150199,0.187122294852549,0.198492061545837,0.033585920598103,0.0045993066779543,0.0023837862845473,0.074449813238745,0.362784489656395,0.276724585569708,0.0012685510217176,0.758933046487443,0.731279326204388,0.329028913516832,0.0037385485980368,0.941752414261214,0.0022832342477168,0.0492990795614105,6680000000.0,6810000000.0,0.593903947594432,3470000000.0,0.671575114887806,0.595635711453561,0.758933046487443,0.329028913516832,0.111971750154829,0.646453240425599,0.460237682632189,0.631368408271697,0.315043261253887,0.0575078520985313,0,0.811328897524071,0.0010882061541666,0.623689479048269,0.626413325536878,0.841074766121287,0.277759438570488,0.0269538841751162,0.565830776536198,1,0.0416802088287315
0,0.521912933261834,0.56487134757959,0.568178167996145,0.609290995834474,0.609240548292711,0.99909792280752,0.797498195694485,0.809386655917574,0.303444765393743,0.781644360645402,0.0001217652280831,1770000000.0,0.468896102262148,0.0009430943094309,0.285453993319162,0.178669251190426,0.178669251190426,0.178669251190426,0.221612933724118,0.321956567871543,0.0201914787422297,0.108134516733165,0.178504180161181,0.0220861118217662,0.84802614663634,0.689285803320215,0.689285803320215,0.217581269288165,7480000000.0,0.0004616061608576,0.263647030483872,0.382362803174248,0.014818674512716,0.0104212544932107,0.631138614539527,0.001949680372792,0.0518487166308915,0.948151283369108,0.0052574072261881,0.371134666270021,0.0053658477137564,0.108098425260964,0.177550712615941,0.398689483041117,0.136431784107946,0.0010509977377172,0.0060149348680924,9520000000.0,0.0001512995496568,0.0264516129032258,0.0231452785570554,0.402523687840619,0.0192829849785098,0.820765492112848,0.327415425269822,0.430009878639128,0.114842024278821,0.0109311577451881,0.011028813959627,0.0548984950163309,0.362353432802159,0.277201915249972,0.0103872518804945,0.961793728809588,0.735445477545918,0.327938302723523,0.0,0.937410454269399,0.0023453402878231,0.0249837990341245,0.0001267222012663,9930000000.0,0.59397174791934,9670000000.0,0.671578675251663,0.431696603138509,0.961793728809588,0.327938302723523,0.110933233663468,0.652728473854852,0.463846677564776,0.602917974320911,0.315678315057695,0.019789517257016,0,0.812826429211926,0.0007294966190284,0.624307026995188,0.60928766198247,0.840991944445713,0.276193025495972,0.026911795869791,0.565674688944503,1,0.0742659977019555
0,0.503193097060401,0.559692542520715,0.550671877509503,0.603590423615215,0.60307153461422,0.999001440873907,0.797512721443312,0.809397983086844,0.303671720671469,0.781659518578433,0.0001193368617111,475000000.0,0.467102824119507,0.0008520852085208,0.273205790059723,0.179385613754161,0.179385613754161,0.179385613754161,0.22189656802496,0.322522458796067,0.0175749050924876,0.0985261786499471,0.178353543722226,0.0220948509171175,0.848127657710258,0.689389503782037,0.689389503782037,0.21760310415636,7060000000.0,0.000459909262872,0.263900350451858,0.381561789799188,0.0108180629701623,0.0061953593757603,0.631356077314009,0.0042604802159421,0.0939021072044018,0.906097892795598,0.0055629401247009,0.371953306209362,0.0059471580384127,0.0985311120881984,0.177354648970666,0.400264997193281,0.095952023988006,0.0007730311545757,0.0081813019550246,577000000.0,0.0001679425001191,0.0238709677419355,0.0134717917835583,0.393772189683634,0.0088020561252465,0.797277117284822,0.225298321093306,0.382419005172386,0.0088466500588344,0.0061996936568723,0.0007011915314569,0.066617814014015,0.352099142043738,0.277463059745767,0.0122751600368742,0.66162686513041,0.734750228758991,0.328758198764507,0.0029870185384227,0.936300904686825,0.0023790950922575,0.0157044320013342,0.0001623811650122,9660000000.0,0.593968034860339,1050000000.0,0.671572916168311,0.241062115289368,0.66162686513041,0.328758198764507,0.112523243721568,0.643606210939078,0.459455195434292,0.599944144097998,0.314658901981875,0.0270168068643629,0,0.809661362707912,0.0012104799055507,0.623755066337713,0.6035863157309,0.840973026009749,0.277868818728457,0.02699137759224,0.565961020304973,1,0.040601053664945
1,0.453029785989373,0.516572176188399,0.505594517907811,0.596945761685813,0.596952968477493,0.998939969749736,0.797084142682696,0.809039549787987,0.303051762963944,0.781277061471874,8270000000.0,0.0,0.462243023577665,0.0007260726072607,0.0,0.156799123509334,0.156799123509334,0.156799123509334,0.200151271627115,0.318914904152225,0.0111922803514981,0.094129142577966,0.158017624463358,0.022460201993838,0.848115940821903,0.689409470593273,0.689409470593273,0.217595797107763,5960000000.0,0.0004010668297818,0.264013800498869,0.377938601393391,0.0031981179465898,0.0015596010914712,0.625067807290311,0.0222343811269481,0.210357650331046,0.789642349668954,0.0051885809839182,0.392383517154533,0.0077690845276396,0.0941016496490628,0.157016816228037,0.398625176341029,0.0419790104947526,0.0014872226674647,0.0042516128205894,7150000000.0,552000000.0,0.0232258064516129,0.0255717286253543,0.390176612921463,0.0594235295613745,0.715123509277525,0.0872350674847282,0.157963759995475,0.0055594379197812,0.0017585562992577,0.0003274985539086,0.0897984427763058,0.34170194843705,0.276685937969698,0.0040742551540788,0.401236466197162,0.726919902678065,0.334301302406241,0.0727176486067898,0.920882488497633,0.0020285160829492,0.0159791601066171,0.0001451914057429,8250000000.0,0.593828362250015,1400000000.0,0.671571633569343,0.402247745883712,0.401236466197162,0.334301302406241,0.149144335077586,0.642588261099433,0.459232761079238,0.571700375156239,0.314457556771541,0.0864583230327093,0,0.777094466430958,0.0401606046098823,0.6173492822396,0.596946466317581,0.837052996383121,0.290903713986462,0.0260500616073851,0.553328485915044,1,0.016198908768845
1,0.472090869204894,0.53881378107283,0.517051234006103,0.597392582770003,0.597392582770003,0.998960421608718,0.797365942209931,0.809290309880104,0.303501322938991,0.781515798917106,693000000.0,136000000.0,0.461377418786644,0.0005580558055805,0.0,0.148202772744511,0.148202772744511,0.148202772744511,0.206013047177839,0.317535545023697,0.0388553624635117,0.0951876882989984,0.16795962943436,0.0220818607970836,0.8481537383744,0.689628528441395,0.689628528441395,0.217608536326456,5470000000.0,0.000401291419221,0.264187083789853,0.37617823479006,0.0028910986237172,0.0022009090602842,0.638738852892426,0.0347841946397469,0.23529945279197,0.76470054720803,0.0050216182531755,0.40512499916123,0.0121264746027103,0.0951683032878988,0.167310157605007,0.410988139433003,0.137931034482759,0.0010002739086768,0.0063257577374827,0.0002099892597849,0.0002783911713686,0.0779032258064516,0.0597975999882496,0.391917867076728,0.0262324554884602,0.662359962531727,0.255993313655913,0.330387640935299,0.0203268528471915,0.0022238963236395,0.0005341607660894,0.201894137779344,0.340628505010033,0.276842240836512,0.002080107363293,0.822406324182718,0.714505499921403,0.351680524690527,0.0066015292408757,0.912825940285011,0.0021964407068399,0.0201951921597034,8080000000.0,6540000000.0,0.593851632769772,1500000000.0,0.671572437743741,0.25943793314364,0.822406324182718,0.351680524690527,0.120854331627658,0.643175576940625,0.459301391508417,0.564445274614675,0.314676264328323,0.094806220340148,0,0.791982244970901,0.0072331919331324,0.622323239355186,0.597393770990777,0.839162225658445,0.300005450754857,0.0227618017460547,0.571988549713058,1,0.0140542158838411
1,0.066933164334812,0.0571849105974705,0.0548209218908935,0.6018607936119,0.6018607936119,0.998824769165529,0.796779240297803,0.808716660365115,0.302759790679075,0.780926604446158,0.0002766024934234,115000000.0,0.458263925584828,0.0003990399039903,0.0,0.120011798912814,0.120011798912814,0.120011798912814,0.0842393873499102,0.308481290231308,0.0458429753316091,0.0661998208614934,0.0674851246516532,0.0221659489098579,0.847568729196641,0.686084650277262,0.686084650277262,0.216970994677233,7230000000.0,0.000154243036018,0.256151556829926,0.327158079058157,0.0043288476479012,0.0033088496756653,0.63052252708867,0.126572374360518,0.321371345648033,0.678628654351967,0.0049020969645791,0.26203523730493,0.0006331042215072,0.066995619391926,0.0724530578387754,0.351418699584552,0.292353823088456,0.0013107037424041,0.0048271474743507,0.0005042417257257,0.0006990039194148,0.161612903225806,0.0480531116431415,0.370208724361729,0.0095256587656623,0.692375034126226,0.566755117305042,0.604127339130665,0.210915212093144,0.0040040911461224,0.0044373595777798,0.252297962603889,0.333538683092076,0.276830357193444,0.0011963162857492,0.754574342123096,0.762552184965444,0.241052683507238,0.0117061524797009,0.841966378156722,0.0020032728592486,0.203706253423267,7630000000.0,7650000000.0,0.593892687358016,8190000000.0,0.671590967483805,0.222814961750776,0.754574342123096,0.241052683507238,0.0258510850561139,0.705153030589043,0.464287286339431,0.491812870809352,0.240449989546666,0.06528574912897,1,0.525650952071236,0.0058030372394381,0.623648477412553,0.601857114845964,1.0,0.182790358888349,0.0267631375236152,0.565021155623063,1,0.0091781695678396
1,0.406668941646761,0.467291757522896,0.453450398843621,0.595994465183989,0.595994465183989,0.998830777621275,0.797190526500292,0.809128474576624,0.303466034897939,0.781353131839491,0.0001765769261946,0.0,0.459605948516645,0.0005820582058205,0.0,0.151531751717163,0.151531751717163,0.151531751717163,0.175002363619174,0.311593690316192,0.0418954278022294,0.0698640175881443,0.141372297958876,0.0221008876882281,0.847974855839923,0.689456444536469,0.689456444536469,0.217598757092935,4670000000.0,0.0003506340234733,0.264125696435648,0.365942028985507,0.0033279147334953,0.0019482536834658,0.629853358173176,0.0268094730026719,0.221452973365178,0.778547026634822,0.0049097721334141,0.391787430969194,0.0053658477137564,0.0698454573582816,0.140351406379609,0.409057598707435,0.148425787106447,0.0011970823653536,0.0052814270526904,0.0001476994520598,0.0002284623199819,0.0638709677419355,0.0535728449098894,0.368761448180729,0.0295160110655511,0.676279736223666,0.22743932692199,0.370091194017219,0.0499277199767246,0.0020014662421198,0.0013345430753119,0.198480137642744,0.336048547633775,0.276693294887074,0.0037822859379357,0.85879676992913,0.71990960290141,0.346707013494987,0.0,0.915031112372524,0.0021075675049579,0.0688995098464597,7820000000.0,4860000000.0,0.593868432865224,3210000000.0,0.671563686421168,0.374422367534238,0.85879676992913,0.346707013494987,0.110933233663468,0.625578880774026,0.457258491515623,0.531929132679189,0.308228077995286,0.0833577878116932,0,0.746585996946147,0.0010530392973282,0.623323071845287,0.595993935982145,0.831081516146261,0.29422214206968,0.0265903290435414,0.56397612729787,1,0.0151855464385118
0,0.482230780480671,0.544319668556476,0.536431286471438,0.61808328168466,0.61808328168466,0.999003636271198,0.797388768386658,0.809315047376211,0.303450807866526,0.781574044678288,0.0003580105851333,1240000000.0,0.462571819195961,0.0007080708070807,0.0,0.156082760945599,0.156082760945599,0.156082760945599,0.215656613406448,0.319799108721794,0.0280865738009892,0.100806123279863,0.170897039993975,0.0220968895125973,0.848094624555135,0.689745703615424,0.689745703615424,0.217633005979658,6170000000.0,0.000448829517201,0.26423914648266,0.378916582839686,0.0042945263821329,0.0036033023617351,0.634265626498267,0.0197539645628722,0.202859993348853,0.797140006651147,0.0049991211097426,0.382244460200902,0.0070323925124305,0.100810982461283,0.169836362265289,0.400278394422466,0.118440779610195,0.001606930904,0.0039373743152717,0.0001736853841169,0.0001460040654188,0.0501612903225806,0.0126962677907848,0.393749575993306,0.0112953588048232,0.723855040367946,0.22075301437386,0.265024796186318,0.0302946099444129,0.0035287064986783,0.00142119382849,0.112883313219938,0.342549639291104,0.276698672653136,0.0023350746601171,0.526983080554245,0.728449407796885,0.335577644897603,0.0129459703302182,0.903544493904117,0.0022348558183184,0.0569160807107071,7960000000.0,7000000000.0,0.593891250286819,2740000000.0,0.671571444826823,0.42955589356018,0.526983080554245,0.335577644897603,0.121266294631818,0.641708473878087,0.459119866146564,0.576973747699734,0.314207596730591,0.0657727093260039,0,0.797585081424739,0.0142068216123576,0.623643606659555,0.618083746384231,0.840279753168226,0.289105073092302,0.0323529334521605,0.569392706270746,1,0.016943025449825
0,0.48851947545459,0.550152638464893,0.540339418598426,0.600736534109745,0.600758154484787,0.998996587890419,0.797409381115946,0.809329759676527,0.303501564637902,0.781588079801465,8720000000.0,67900000.0,0.462898937285591,0.0003560356035603,0.170968721530519,0.183388816316211,0.183388816316211,0.183388816316211,0.220951120355488,0.320718681474146,0.0622381535762361,0.105610292321472,0.176545906454771,0.0220894462686362,0.848035487207981,0.689278503315529,0.689278503315529,0.217578687597063,6320000000.0,0.0004061076149744,0.263798556231593,0.37453895160389,0.0069528644216398,0.004127952168906,0.63173997616471,0.0083777893287372,0.141548508026726,0.858451491973275,0.0053715892668993,0.377871670360984,0.0062567027395924,0.104141221684824,0.174609757936807,0.40318023426395,0.230884557721139,0.0015886703255455,0.0039817775823275,0.0001805640131909,0.0004917235363848,0.0529032258064516,0.0341436188182072,0.396022251871283,0.0097997491517548,0.76716290958081,0.259888602247666,0.428389144326805,0.0160284161240692,0.0041017430226074,0.0007414005904965,0.114493576486944,0.344146655298879,0.27844838901886,0.00771543121796,0.766259469191175,0.733232935175571,0.331966207011872,0.0069421924961547,0.936347816602325,0.0022827430158901,0.0283363488858249,6340000000.0,3860000000.0,0.593922051661031,750000000.0,0.671573234355809,0.267661355066572,0.766259469191175,0.331966207011872,0.11632344717229,0.645520639487327,0.459740410408393,0.580617243657741,0.315029069975886,0.0415688514618489,0,0.804705530749328,0.0110733013212587,0.623561422117274,0.600737020401365,0.840817533006551,0.280854626942298,0.0271572841874481,0.566454958111748,1,0.0259125471297279
0,0.476478330814605,0.533416921064108,0.527811981369452,0.604635408408885,0.604635408408885,0.998959959419814,0.797393333622004,0.809313094415992,0.303550146119077,0.781571237653653,0.000185943482201,0.0,0.467257156756666,0.0004080408040804,0.495191821034518,0.181281867599343,0.181281867599343,0.181281867599343,0.215089344804765,0.319975949635708,0.0216283255441112,0.0951062617050729,0.170972358213452,0.022108046477006,0.848134904299844,0.689269558645756,0.689269558645756,0.217578475221445,6140000000.0,0.0004462841702226,0.263933763821868,0.379754852650795,0.0185721729417381,0.0159597098892434,0.631123203791729,0.0015028406241165,0.0416301357438704,0.95836986425613,0.0055196699699647,0.36963718146295,0.0053658477137564,0.0951194489227613,0.169987180453963,0.397343061508019,0.134932533733133,0.0010286792529394,0.0061438751243505,0.0002724701405399,0.0002322448087233,0.0262903225806452,0.0147672693623959,0.391906560231564,0.0081159505374669,0.820679031802545,0.339912625744592,0.375968547994507,0.0991523407279837,0.0162290460694469,0.0135622955112566,0.0384017725889593,0.355201482366372,0.277073197211879,0.0063996122932582,0.82266495938889,0.735300524507721,0.327359399333021,0.0,0.942043663814981,0.0022377300800243,0.031677940455667,0.0001017152392215,9660000000.0,0.59396824344381,7850000000.0,0.671572694671548,0.302931735402645,0.82266495938889,0.327359399333021,0.110933233663468,0.643578808985064,0.459644917395706,0.585598083798127,0.314636996619914,0.0157941813421729,0,0.797389746747958,0.000786940249354,0.623990623141146,0.604632490664371,0.840118267328821,0.27586936929824,0.0268818273787735,0.565556569130653,1,0.091710054312366
0,0.48812947886706,0.518916266899259,0.547459714117458,0.597947505729399,0.597947505729399,0.998973940634146,0.797359993569935,0.809292132642975,0.303462651113181,0.781577834161546,6450000000.0,0.0,0.467431619737802,0.0004760476047604,0.0,0.168176646580422,0.168176646580422,0.168176646580422,0.218871135482651,0.323052981537809,0.0732943115991349,0.0997475775588307,0.164645627777359,0.0220670691275559,0.847989725465306,0.688829134647634,0.688829134647634,0.217590570676547,5910000000.0,0.000417661493906,0.263503275287316,0.381058827912522,0.0147525280732353,0.0088192322520515,0.628856111560116,0.0064554664915784,0.122411343229434,0.877588656770566,0.0056210044454522,0.374532245690398,0.0057357170712684,0.0997687560050157,0.163690521076842,0.404064451390163,0.401799100449775,0.0017104075152425,0.0036974258913742,0.0003145062071029,0.0008888848542342,0.0812903225806452,0.0309504575297798,0.393319915877072,0.0042863755464529,0.846880272344458,0.471314053501276,0.594199824288343,0.033919962536028,0.011317568731551,0.00235755299297,0.0760370747416973,0.351352507615079,0.27717789454065,0.0092190928863472,0.583027795517028,0.738707427337005,0.329603615051001,0.0079291067018076,0.928823726296912,0.0021923287136259,0.0449725468086244,4540000000.0,3870000000.0,0.593938866363236,887000000.0,0.671573453084436,0.23118091919769,0.583027795517028,0.329603615051001,0.118507408696255,0.648650910255114,0.460458454332299,0.607236835107447,0.315476728635973,0.0198779136148233,0,0.786042687462666,0.0048633533682283,0.624002189182403,0.597944089463887,0.839257202585878,0.279460740183118,0.0264874257805383,0.563125994645206,1,0.0304857440751791
